date,close,pct_change,z_score,is_anomaly
2025-04-23,3276.300048828125,-3.660903264303972,-2.5157813348001983,True
2025-10-21,4087.699951171875,-5.735171035251085,-3.8917495195105527,True
2025-12-29,4325.10009765625,-4.504206036549451,-3.075187309737562,True
2026-01-28,5301.60009765625,4.364263067668173,2.807723038388997,True
2026-01-30,4713.89990234375,-11.366200569716556,-7.627100179204331,True
2026-02-03,4903.7001953125,6.083292489183334,3.948043408649532,True
2026-03-19,4600.7001953125,-5.9142255016843,-4.010525529335889,True
2026-03-23,4404.10009765625,-3.6386269963426976,-2.5010043438937637,True
2026-03-26,4375.5,-3.830933495313904,-2.62857110648999,True
